Name,DG_Year,DG_Amount,Publications_6Yrs,Citations_6Yrs
"Munzner, Tamara",2011,25000.0,47,3194
"Munzner, Tamara",2010,25000.0,50,3282
"Munzner, Tamara",2013,25000.0,44,3941
"Murphy, Gail",2009,48000.0,63,8015
"Murphy, Gail",2008,48000.0,63,7842
"Murphy, Gail",2021,63000.0,49,925
"Murphy, Gail",2020,63000.0,51,1741
"Murphy, Gail",2019,63000.0,46,1770
"Murphy, Gail",2016,63000.0,52,2668
"Murphy, Gail",2018,63000.0,46,1971
"Murphy, Gail",2017,63000.0,48,2142
"Murphy, Gail",2023,64000.0,45,915
"Murphy, Gail",2022,64000.0,47,981
"Mustafiz, Sadaf",2020,24000.0,13,96
"Mustafiz, Sadaf",2022,24000.0,12,78
"Mustafiz, Sadaf",2021,24000.0,12,88
"Mustafiz, Sadaf",2023,24000.0,11,51
"Mylopoulos, John",2011,70000.0,224,4931
"Mylopoulos, John",2019,50000.0,142,2571
"Mylopoulos, John",2020,50000.0,121,2212
"Mylopoulos, John",2018,50000.0,153,2565
"Mylopoulos, John",2021,100000.0,108,1748
"Mylopoulos, John",2023,46000.0,76,1131
"Mylopoulos, John",2008,70000.0,33,1004
"Mylopoulos, John",2009,70000.0,60,1722
"Mylopoulos, John",2010,70000.0,189,3200
"Mylopoulos, John",2017,50000.0,190,3751
"Myrvold, Wendy",2008,30000.0,13,328
"Myrvold, Wendy",2014,32000.0,16,299
"Myrvold, Wendy",2015,32000.0,18,313
"Myrvold, Wendy",2016,32000.0,18,234
"Myrvold, Wendy",2021,32000.0,8,41
"Myrvold, Wendy",2017,32000.0,16,173
"Myrvold, Wendy",2020,32000.0,9,49
"Nacke, Lennart",2023,52000.0,113,3206
"Nadi, Sarah",2019,28000.0,39,1452
"Nadi, Sarah",2020,28000.0,43,1536
"Nadi, Sarah",2022,56000.0,46,1192
"Nadi, Sarah",2018,28000.0,29,1364
"Nadi, Sarah",2017,28000.0,22,1092
"Nadi, Sarah",2021,28000.0,47,1423
"Nagappan, Meiyappan",2020,28000.0,69,2621
"Nagappan, Meiyappan",2019,28000.0,69,3146
"Nagappan, Meiyappan",2018,28000.0,66,3466
"Nagappan, Meiyappan",2017,28000.0,58,3005
"Nagappan, Meiyappan",2022,56000.0,52,1159
"Nagappan, Meiyappan",2021,28000.0,61,1958
"Naik, Kshirasagar",2021,66000.0,25,373
"Naik, Kshirasagar",2017,33000.0,22,182
"Naik, Kshirasagar",2018,33000.0,20,128
"Naik, Kshirasagar",2019,33000.0,25,150
"Naik, Kshirasagar",2020,33000.0,27,177
"Narayan, Apurva",2023,23000.0,45,465
"Narayan, Apurva",2022,23000.0,32,431
"Narayan, Apurva",2021,23000.0,24,362
"Narayan, Apurva",2020,23000.0,16,300
"Nayebi, Maleknaz",2023,33000.0,31,610
"Nayebi, Maleknaz",2020,33000.0,37,949
"Nayebi, Maleknaz",2021,33000.0,37,944
"Nayebi, Maleknaz",2022,33000.0,34,945
"Nedialkov, Nedialko",2021,34000.0,15,182
"Nedialkov, Nedialko",2023,68000.0,5,30
"Nedialkov, Nedialko",2022,34000.0,7,49
"Nedialkov, Nedialko",2020,34000.0,17,202
"Nedialkov, Nedialko",2019,34000.0,18,202
"Neufeld, Eric",2008,17000.0,24,393
"Neufeld, Eric",2010,17000.0,28,394
"Neufeld, Eric",2009,17000.0,27,429
"Neufeld, Eric",2013,17000.0,21,142
"Neufeld, Eric",2011,17000.0,28,398
"NGUENA TIMO, Omer",2023,24000.0,7,9
"NguenaTimo, Omer",2020,24000.0,6,27
"Nickerson, Bradford",2014,20000.0,25,444
"Nickerson, Bradford",2017,20000.0,19,417
"Nickerson, Bradford",2012,20000.0,30,216
"Nickerson, Bradford",2011,20000.0,30,146
"Nickerson, Bradford",2010,25000.0,26,128
"Nickerson, Bradford",2009,25000.0,26,128
"Nickerson, Bradford",2013,20000.0,28,454
"Nikolov, Aleksandar",2022,64000.0,37,518
"Nikolov, Aleksandar",2021,64000.0,38,535
"Nikolov, Aleksandar",2017,36000.0,32,1242
"Nikolov, Aleksandar",2023,64000.0,33,370
"Nikolov, Aleksandar",2018,36000.0,31,986
"Nikolov, Aleksandar",2019,36000.0,39,815
"Nikolov, Aleksandar",2016,36000.0,28,1099
"Nikolov, Aleksandar",2020,36000.0,37,608
"Nooijen, Marcel",2020,64000.0,20,436
"Nooijen, Marcel",2021,64000.0,21,398
"Nooijen, Marcel",2022,128000.0,21,352
"Norvell, Theodore",2011,25000.0,20,58
"Norvell, Theodore",2010,25000.0,16,55
"Norvell, Theodore",2013,25000.0,18,56
"Norvell, Theodore",2012,25000.0,21,60
"Norvell, Theodore",2016,25000.0,11,16
"Nowrouzezahrai, Derek",2018,48000.0,51,2195
"Nowrouzezahrai, Derek",2020,48000.0,60,1679
"Nowrouzezahrai, Derek",2019,48000.0,50,1505
"Nowrouzezahrai, Derek",2021,48000.0,67,1914
"Nowrouzezahrai, Derek",2022,96000.0,68,2538
"Nussbaum, Doron",2012,15000.0,23,271
"Nussbaum, Doron",2011,15000.0,26,275
"Nussbaum, Doron",2014,15000.0,12,160
"Nussbaum, Doron",2013,15000.0,22,264
"Nussbaum, Doron",2010,15000.0,29,214
"Oishi, Meeko",2008,20500.0,15,931
"Okhmatovski, Vladimir",2017,30000.0,50,205
"Okhmatovski, Vladimir",2015,30000.0,45,283
"Okhmatovski, Vladimir",2016,30000.0,50,229
"Okhmatovski, Vladimir",2018,30000.0,54,224
"Okhmatovski, Vladimir",2019,30000.0,66,305
"Okhmatovski, Vladimir",2022,33000.0,63,289
"Okhmatovski, Vladimir",2023,33000.0,64,257
"Okhmatovski, Vladimir",2021,33000.0,56,261
"Okhmatovski, Vladimir",2020,33000.0,62,288
"Ombuki, Beatrice",2009,12000.0,9,891
"Ombuki, Beatrice",2008,12000.0,8,888
"Ombuki-Berman, Beatrice",2023,24000.0,31,363
"OmbukiBerman, Beatrice",2022,24000.0,33,489
"OmbukiBerman, Beatrice",2010,12000.0,13,991
"Ostroff, Jonathan",2014,20000.0,6,37
"Ostroff, Jonathan",2011,20000.0,8,206
"Ostroff, Jonathan",2008,33000.0,19,317
"Ostroff, Jonathan",2012,20000.0,7,201
"Ostroff, Jonathan",2010,20000.0,14,291
"Ostroff, Jonathan",2009,33000.0,16,287
"Ostroff, Jonathan",2013,20000.0,6,200
"Ouni, Ali",2022,33000.0,93,3605
"Ouni, Ali",2023,33000.0,105,3377
"Ouni, Ali",2021,33000.0,72,3560
"Ouni, Ali",2019,33000.0,46,2727
"Ouni, Ali",2020,33000.0,56,3092
"Ouni, Ali",2018,33000.0,44,2206
"Ozsu, M. Tamer",2023,41000.0,7,137
"Özsu, Tamer",2009,70000.0,68,4980
"Özsu, Tamer",2008,65700.0,70,4978
"Özsu, Tamer",2010,70000.0,89,4005
"Özsu, Tamer",2013,70000.0,89,2745
"Özsu, Tamer",2012,70000.0,93,3036
"Özsu, Tamer",2011,70000.0,84,3657
"Pai, Dinesh",2013,78000.0,63,1595
"Pai, Dinesh",2012,78000.0,56,1493
"Pai, Dinesh",2014,78000.0,67,1968
"Pai, Dinesh",2015,78000.0,61,1473
"Pai, Dinesh",2020,85000.0,30,349
"Pai, Dinesh",2021,170000.0,28,288
"Pai, Dinesh",2019,85000.0,41,776
"Pai, Dinesh",2017,85000.0,51,1369
"Pai, Dinesh",2018,85000.0,47,1066
"Pai, Dinesh",2016,78000.0,58,1510
"Pai, Dinesh",2023,69000.0,24,169
"Paige, Richard",2020,35000.0,98,1299
"Paige, Richard",2023,35000.0,58,642
"Paige, Richard",2022,35000.0,66,767
"Paige, Richard",2021,35000.0,82,969
"Panangaden, Prakash",2014,51000.0,71,1188
"Panangaden, Prakash",2012,51000.0,67,1471
"Panangaden, Prakash",2013,51000.0,70,1155
"Panangaden, Prakash",2011,51000.0,69,1642
"Panangaden, Prakash",2009,68000.0,62,2675
"Panangaden, Prakash",2008,68000.0,54,2682
"Panangaden, Prakash",2010,51000.0,73,2867
"Papernot, Nicolas",2021,29000.0,76,30976
"Papernot, Nicolas",2022,29000.0,88,25248
"Papernot, Nicolas",2023,29000.0,101,16692
"Papernot, Nicolas",2020,29000.0,58,29304
"Paquet, Joey",2009,15000.0,32,522
"Paquet, Joey",2018,23000.0,19,191
"Paquet, Joey",2019,23000.0,17,175
"Paquet, Joey",2021,23000.0,16,131
"Paquet, Joey",2022,23000.0,12,41
"Paquet, Joey",2023,23000.0,10,37
"Paquet, Joey",2020,23000.0,16,170
"Paquette, Eric",2019,23000.0,12,79
"Paquette, Eric",2020,23000.0,14,97
"Paquette, Eric",2023,23000.0,19,64
"Paquette, Eric",2022,23000.0,21,113
"Paquette, Eric",2021,23000.0,16,100
"Partovi Nia, Vahid",2023,32000.0,56,684
"PartoviNia, Vahid",2022,16000.0,48,565
"PartoviNia, Vahid",2021,16000.0,45,482
"PartoviNia, Vahid",2020,16000.0,44,472
"PartoviNia, Vahid",2019,16000.0,29,362
"Pasquier, Philippe",2010,15000.0,29,471
"Pasquier, Philippe",2012,15000.0,46,1078
"Pasquier, Philippe",2011,15000.0,40,746
"Pasquier, Philippe",2008,15000.0,19,400
"Pasquier, Philippe",2009,15000.0,23,424
"Pasquier, Philippe",2015,26000.0,58,1258
"Pasquier, Philippe",2016,26000.0,56,1221
"Pasquier, Philippe",2017,26000.0,55,1067
"Pasquier, Philippe",2014,26000.0,56,1179
"Pasquier, Philippe",2018,26000.0,57,927
"Pasquier, Thomas",2023,29000.0,40,994
"Pasquier, Thomas",2022,29000.0,45,1368
"Patel, Hiren",2010,26000.0,50,880
"Patel, Hiren",2012,31000.0,44,760
"Patel, Hiren",2013,31000.0,44,815
"Patel, Hiren",2014,31000.0,42,776
"Patel, HirenD",2011,31000.0,46,759
"Pattabiraman, Karthik",2017,50000.0,69,2826
"Pattabiraman, Karthik",2015,50000.0,55,2370
"Pattabiraman, Karthik",2018,50000.0,74,2839
"Pattabiraman, Karthik",2016,50000.0,63,2591
"Pattabiraman, Karthik",2019,50000.0,73,2904
"Pattabiraman, Karthik",2013,25000.0,42,1389
"Pattabiraman, Karthik",2014,25000.0,42,1625
"Pattabiraman, Karthik",2011,25000.0,28,746
"Pattabiraman, Karthik",2012,25000.0,32,1273
"Pattabiraman, Karthik",2010,20000.0,22,685
"Pedersoli, Marco",2022,28000.0,18,641
"Pedersoli, Marco",2021,28000.0,15,585
"Pedersoli, Marco",2023,28000.0,27,811
"Pedersoli, Marco",2020,28000.0,8,209
"Pedersoli, Marco",2019,28000.0,1,106
"Pedersoli, Marco",2018,28000.0,0,0
"Pedrycz, Witold",2010,30210.0,0,0
"Pedrycz, Witold",2011,30210.0,0,0
"Pedrycz, Witold",2009,30210.0,0,0
"Pedrycz, Witold",2008,30210.0,0,0
"Pedrycz, Witold",2012,30210.0,0,0
"Pen, UeLi",2009,44175.0,55,2050
"Pen, UeLi",2012,44175.0,60,2152
"Pen, UeLi",2010,44175.0,50,1754
"Pen, UeLi",2011,44175.0,64,2360
"Pen, UeLi",2008,44175.0,54,1990
"Peng, Xue Bin",2023,36000.0,27,4805
"Peters, Dennis",2008,18000.0,37,507
"Petrenko, Alexandre",2021,23000.0,28,203
"Petrenko, Alexandre",2017,23000.0,46,520
"Petrenko, Alexandre",2018,23000.0,47,485
"Petrenko, Alexandre",2019,23000.0,31,312
"Petrenko, Alexandre",2016,17000.0,47,561
"Petrenko, Alexandre",2015,17000.0,53,796
"Petrenko, Alexandre",2014,17000.0,52,844
"Petrenko, Alexandre",2013,17000.0,62,888
"Petrenko, Alexandre",2012,17000.0,46,708
"Petrenko, Alexandre",2022,23000.0,21,135
"Petrenko, Alexandre",2020,23000.0,35,311
"Petriu, Dorina",2019,24000.0,36,342
"Petriu, Dorina",2018,24000.0,45,524
"Petriu, Dorina",2017,24000.0,52,776
"Petriu, Dorina",2015,24000.0,48,785
"Petriu, Dorina",2016,24000.0,55,787
"Peyton, Liam",2009,24000.0,20,346
"Peyton, Liam",2013,24000.0,91,1495
"Peyton, Liam",2008,15000.0,12,239
"Peyton, Liam",2011,24000.0,71,1180
"Peyton, Liam",2012,24000.0,84,1397
"Peyton, Liam",2010,24000.0,63,778
"Phillips, Cody",2022,25000.0,2,0
"Pigot, Hélène",2010,18000.0,27,388
"Pigot, Hélène",2009,18000.0,19,421
"Pigot, Hélène",2011,18000.0,34,454
"Pigot, Hélène",2008,18000.0,12,298
"Piro, Markus",2022,28000.0,44,316
"Piro, Markus",2021,28000.0,32,262
"Piro, Markus",2018,28000.0,18,261
"Piro, Markus",2017,28000.0,16,251
"Piro, Markus",2019,28000.0,21,296
"Piro, Markus",2020,28000.0,19,172
"Poehlman, Skipper",2009,15000.0,0,0
"Poirier, Raymond",2016,25000.0,20,240
"Poirier, Raymond",2020,25000.0,19,155
"Poirier, Raymond",2021,25000.0,22,167
"Poirier, Raymond",2018,25000.0,16,160
"Poirier, Raymond",2017,25000.0,19,217
"Poirier, Raymond",2019,25000.0,16,143
"Pollanen, Marco",2019,23000.0,18,42
"Pollanen, Marco",2020,23000.0,16,42
"Pollanen, Marco",2023,23000.0,15,34
"Pollanen, Marco",2021,23000.0,16,40
"Pollanen, Marco",2022,23000.0,15,35
"Pomerleau, François",2023,52000.0,33,737
"Poole, David",2010,57000.0,100,4349
"Poole, David",2008,57000.0,90,3909
"Poole, David",2009,57000.0,94,4381
"Popa, Tiberiu",2019,25000.0,33,537
"Popa, Tiberiu",2018,25000.0,40,557
"Popa, Tiberiu",2017,25000.0,51,521
"Popa, Tiberiu",2016,25000.0,66,624
"Popa, Tiberiu",2015,25000.0,69,642
"Popa, Tiberiu",2014,25000.0,66,556
"Popowich, Frederick",2015,24000.0,24,888
"Popowich, Frederick",2011,24000.0,17,316
"Popowich, Frederick",2009,23000.0,13,293
"Popowich, Frederick",2010,23000.0,14,281
"Popowich, Frederick",2012,24000.0,16,198
"Popowich, Frederick",2013,24000.0,16,176
"Popowich, Frederick",2014,24000.0,20,678
"Popowich, Frederick",2008,23000.0,13,291
"Pottinger, Rachel",2023,41000.0,12,175
"Pottinger, Rachel",2009,20500.0,12,622
"Pottinger, Rachel",2008,20500.0,8,480
"Pottinger, Rachel",2011,24000.0,18,402
"Pottinger, Rachel",2013,24000.0,29,588
"Pottinger, Rachel",2012,24000.0,26,503
"Pottinger, Rachel",2014,24000.0,31,710
"Pottinger, Rachel",2015,24000.0,29,606
"Pottinger, Rachel",2019,42000.0,15,383
"Pottinger, Rachel",2017,42000.0,24,546
"Pottinger, Rachel",2021,84000.0,14,240
"Pottinger, Rachel",2020,42000.0,14,284
"Pottinger, Rachel",2018,42000.0,17,456
"Pottinger, Rachel",2016,24000.0,29,623
"Poulin, Pierre",2018,36000.0,27,354
"Poulin, Pierre",2019,36000.0,19,253
"Poulin, Pierre",2017,36000.0,33,485
"Poulin, Pierre",2020,41000.0,15,194
"Poulin, Pierre",2021,41000.0,15,187
"Poulin, Pierre",2022,41000.0,11,39
"Poulin, Pierre",2023,41000.0,10,34
"Poulin, Pierre",2016,36000.0,35,535
"Poulin, Pierre",2015,36000.0,32,407
"Poullis, Charalambos",2018,22000.0,22,483
"Poullis, Charalambos",2019,22000.0,23,517
"Poullis, Charalambos",2017,22000.0,17,440
"Poullis, Charalambos",2016,22000.0,16,502
"Poullis, Charalambos",2020,22000.0,29,583
"Poupart, Pascal",2017,44000.0,62,1633
"Poupart, Pascal",2018,44000.0,65,2329
"Poupart, Pascal",2015,44000.0,78,1090
"Poupart, Pascal",2013,44000.0,73,1422
"Poupart, Pascal",2016,44000.0,81,1396
"Poupart, Pascal",2014,44000.0,75,1353
"Power, Christopher",2021,41000.0,78,2773
"Power, Christopher",2020,41000.0,83,3641
"Power, Christopher",2022,41000.0,81,2914
"Precup, Doina",2019,71000.0,122,13472
"Precup, Doina",2021,142000.0,167,14057
"Precup, Doina",2020,71000.0,154,13768
"Precup, Doina",2017,71000.0,92,9332
"Precup, Doina",2018,71000.0,106,11370
"Pritchet, Chris",2014,40000.0,45,3334
"Pritchet, Chris",2016,20000.0,36,4067
"Pritchet, Chris",2015,30000.0,37,4155
"Pritchet, Chris",2017,20000.0,25,3089
"Pritchet, Chris",2013,50000.0,52,4391
"Privat, Jean",2011,15000.0,17,101
"Privat, Jean",2012,15000.0,20,102
"Privat, Jean",2010,15000.0,21,109
"Privat, Jean",2013,15000.0,20,98
"Privat, Jean",2015,15000.0,27,30
"Qiao, Sanzheng",2008,24000.0,17,157
"Quesnel, Frédéric",2023,32000.0,8,124
"Quimper, Claude-Guy",2023,41000.0,34,239
"Quimper, ClaudeGuy",2022,41000.0,30,217
"Quimper, ClaudeGuy",2013,29000.0,23,570
"Quimper, ClaudeGuy",2015,29000.0,28,518
"Quimper, ClaudeGuy",2012,29000.0,23,581
"Quimper, ClaudeGuy",2011,29000.0,23,643
"Quimper, ClaudeGuy",2014,29000.0,24,573
"Rabbany, Reihaneh",2020,23000.0,18,344
"Rabbany, Reihaneh",2019,23000.0,19,410
"Rabbany, Reihaneh",2021,23000.0,18,220
"Rabbany, Reihaneh",2023,23000.0,30,396
"Rabbany, Reihaneh",2022,23000.0,23,284
"Radecka, Katarzyna",2009,27000.0,19,322
"Radecka, Katarzyna",2010,27000.0,19,317
"Radecka, Katarzyna",2008,27000.0,20,407
"Radecka, Katarzyna",2012,27000.0,32,364
"Radhakrishnan, Thiruvengadam",2008,32700.0,22,267
"Rahman, Mohammad Masudur",2023,29000.0,33,723
"Rahman, MohammadMasudur",2022,29000.0,36,1008
"Rahman, MohammadMasudur",2021,29000.0,35,1110
"Rahnamayan, Shahryar",2022,28000.0,105,1720
"Rahnamayan, Shahryar",2011,25000.0,41,3392
"Rahnamayan, Shahryar",2010,20000.0,29,3232
"Rahnamayan, Shahryar",2013,25000.0,49,3974
"Rahnamayan, Shahryar",2019,28000.0,84,3110
"Rahnamayan, Shahryar",2020,28000.0,98,2501
"Rahnamayan, Shahryar",2018,28000.0,83,3108
"Rahnamayan, Shahryar",2021,28000.0,102,2052
"Rahnamayan, Shahryar",2017,28000.0,75,3460
"Rahnamayan, Shahryar",2023,28000.0,97,1252
"Rahnamayan, Shahryar",2016,28000.0,68,3023
"Rahnamayan, Shahryar",2015,28000.0,67,2655
"Rahnamayan, Shahryar",2014,25000.0,54,4065
"Rahnamayan, Shahryar",2012,25000.0,48,4224
"Rajabi, Enayat",2023,24000.0,23,190
"Rajabi, Enayat",2020,24000.0,20,124
"Rajabi, Enayat",2021,24000.0,17,88
"Rajabi, Enayat",2022,24000.0,17,133
"Rakhmatov, Daler",2008,20000.0,15,1162
"Ramanna, Sheela",2023,23000.0,40,428
"Ramanna, Sheela",2021,23000.0,31,399
"Ramanna, Sheela",2022,23000.0,42,536
"Ramanna, Sheela",2019,23000.0,38,356
"Ramanna, Sheela",2020,23000.0,28,374
"Rayside, Derek",2010,15000.0,13,289
"Rayside, Derek",2012,20000.0,9,277
"Rayside, Derek",2011,20000.0,13,248
"Rayside, Derek",2013,20000.0,12,366
"Rayside, Derek",2014,20000.0,14,394
"Rea, Daniel",2023,24000.0,74,2499
"Rea, Daniel",2022,24000.0,74,2599
"Rea, Daniel",2021,24000.0,74,2687
"Reardon, Joel",2021,28000.0,26,813
"Reardon, Joel",2022,28000.0,28,838
"Reardon, Joel",2023,56000.0,21,833
"Reardon, Joel",2020,28000.0,22,786
"Reardon, Joel",2019,28000.0,20,781
"Reardon, Joel",2018,28000.0,18,636
"Reid, Greg",2015,22000.0,17,1301
"Reid, Greg",2008,19000.0,11,645
"Reid, Greg",2009,22000.0,11,645
"Reid, Greg",2011,22000.0,15,1423
"Reid, Greg",2010,22000.0,12,988
"Reid, Greg",2012,22000.0,17,1539
"Reid, Gregory",2021,15000.0,141,13713
"Reid, Gregory",2020,15000.0,146,20278
"Reid, Gregory",2019,15000.0,149,20204
"Reid, Gregory",2017,15000.0,131,16407
"Reid, Gregory",2016,15000.0,114,15993
"Reid, Gregory",2018,15000.0,133,20400
"Rheault, Francois",2023,31000.0,70,2902
"Rice, Jacqueline",2021,20000.0,13,80
"Rice, Jacqueline",2020,20000.0,15,107
"Rice, Jacqueline",2022,20000.0,10,60
"Rice, Jacqueline",2018,20000.0,16,145
"Rice, Jacqueline",2019,20000.0,14,140
"Rice, Jacqueline",2017,20000.0,20,192
"Richards, Gregor",2021,18000.0,6,95
"Richards, Gregor",2015,18000.0,11,1159
"Richards, Gregor",2016,18000.0,9,1109
"Richards, Gregor",2018,18000.0,7,455
"Richards, Gregor",2017,18000.0,8,718
"Richards, Gregor",2019,18000.0,7,411
"Richards, Gregor",2020,18000.0,6,95
"Rigby, Peter",2013,25000.0,13,422
"Rigby, Peter",2014,25000.0,12,442
"Rigby, Peter",2016,25000.0,10,925
"Rigby, Peter",2019,25000.0,7,814
"Rigby, Peter",2018,25000.0,8,855
"Rigby, Peter",2017,25000.0,8,876
"Rilling, Juergen",2008,25700.0,0,0
"Rinner, Claus",2008,15000.0,18,847
"Ripeanu, Matei",2015,46000.0,72,2397
"Ripeanu, Matei",2016,46000.0,72,2315
"Ripeanu, Matei",2018,46000.0,67,1616
"Ripeanu, Matei",2017,46000.0,76,2343
"Ripeanu, Matei",2020,55000.0,50,850
"Ripeanu, Matei",2019,55000.0,53,1221
"Ripeanu, Matei",2014,46000.0,70,2888
"Ripeanu, Matei",2023,110000.0,29,259
"Ripeanu, Matei",2021,55000.0,43,697
"Ripeanu, Matei",2022,55000.0,38,483
"Robillard, Martin",2013,29000.0,47,3629
"Robillard, Martin",2011,29000.0,52,2598
"Robillard, Martin",2016,29000.0,36,3448
"Robillard, Martin",2012,29000.0,49,3344
"Robillard, Martin",2014,29000.0,41,3612
"Robillard, Martin",2019,34000.0,29,1760
"Robillard, Martin",2020,34000.0,36,1166
"Robillard, Martin",2021,68000.0,35,1110
"Robillard, Martin",2018,34000.0,31,2088
"Robillard, Martin",2017,34000.0,32,2913
"Robillard, Pierre",2008,29700.0,27,923
"Rochon, Dominic",2014,11000.0,13,299
"Rochon, Dominic",2013,11000.0,13,296
"Rochon, Dominic",2015,11000.0,12,241
"Rochon, Dominic",2016,11000.0,13,225
"Rochon, Dominic",2017,11000.0,10,103
"Rodriguez Perez, Gema",2023,25000.0,10,302
"RodriguezPerez, Gema",2022,25000.0,11,309
"Rogan, Peter",2018,38000.0,53,1053
"Rogan, Peter",2017,38000.0,46,852
"Rogan, Peter",2019,38000.0,55,1109
"Rogan, Peter",2015,38000.0,32,479
"Rogan, Peter",2016,38000.0,39,628
"Rosenthal, Jeffrey",2021,53000.0,69,598
"Rosenthal, Jeffrey",2019,53000.0,71,1050
"Rosenthal, Jeffrey",2022,53000.0,70,609
"Rosenthal, Jeffrey",2020,53000.0,70,830
"Ross, Brian",2021,22000.0,74,1917
"Ross, Brian",2019,22000.0,92,2835
"Ross, Brian",2020,22000.0,84,2764
"Ross, Brian",2010,12700.0,125,10488
"Ross, Brian",2009,12700.0,108,8347
"Ross, Brian",2008,12700.0,93,6920
"Ross, Brian",2016,22000.0,145,4804
"Ross, Brian",2017,22000.0,129,4390
"Ross, Brian",2018,22000.0,109,3567
"Ross, Neil",2022,23000.0,3,198
"Ross, Neil",2023,46000.0,4,199
"Ross, Neil",2020,23000.0,2,161
"Ross, Neil",2019,23000.0,2,161
"Ross, Neil",2018,23000.0,452,3046
"Ross, Neil",2021,23000.0,2,198
"Rost, Hannes",2021,34000.0,6,467
"Rost, Hannes",2023,34000.0,7,440
"Rost, Hannes",2020,34000.0,5,466
"Rost, Hannes",2022,34000.0,7,440
"Roy, Banani",2022,24000.0,36,303
"Roy, Banani",2023,24000.0,48,335
"Roy, Banani",2021,24000.0,28,282
"Roy, Chanchal",2021,86000.0,116,3087
"Roy, Chanchal",2016,43000.0,89,3858
"Roy, Chanchal",2015,43000.0,77,4287
"Roy, Chanchal",2023,59000.0,120,1710
"Roy, Chanchal",2019,43000.0,114,4137
"Roy, Chanchal",2017,43000.0,103,4376
"Roy, Chanchal",2018,43000.0,107,4011
"Roy, Chanchal",2020,43000.0,121,3935
"Roy, ChanchalKumar",2014,20000.0,56,4032
"Roy, ChanchalKumar",2013,20000.0,41,4356
"Roy, ChanchalKumar",2012,20000.0,30,3955
"Roy, ChanchalKumar",2011,20000.0,19,3175
"Roy, ChanchalKumar",2010,15000.0,16,3077
"Rubin, Julia",2022,46000.0,33,658
"Rubin, Julia",2019,23000.0,47,1574
"Rubin, Julia",2020,23000.0,40,984
"Rubin, Julia",2021,23000.0,37,863
"Rubin, Julia",2017,23000.0,40,1496
"Rubin, Julia",2018,23000.0,44,1617
"Rubinstein, John",2021,142000.0,118,3526
"Rubinstein, John",2020,71000.0,83,3587
"Rubinstein, John",2019,71000.0,68,3160
"Rubinstein, John",2017,71000.0,50,4025
"Rubinstein, John",2018,71000.0,54,2933
"Rudie, Karen",2018,22000.0,24,222
"Rudie, Karen",2017,22000.0,25,220
"Rudie, Karen",2019,22000.0,28,324
"Rudie, Karen",2016,22000.0,24,193
"Rudie, Karen",2015,22000.0,25,235
"Rudzicz, Frank",2019,23000.0,112,3619
"Ruhe, Guenther",2009,27000.0,7,85
"Ruhe, Guenther",2011,27000.0,9,84
"Ruhe, Guenther",2010,27000.0,7,80
"Ruhe, Guenther",2008,27000.0,6,79
"Ruppert, Eric",2018,28000.0,11,224
"Ruppert, Eric",2017,24000.0,11,256
"Ruppert, Eric",2019,28000.0,11,258
"Ruppert, Eric",2014,24000.0,9,397
"Ruppert, Eric",2022,28000.0,6,78
"Ruppert, Eric",2020,28000.0,9,220
"Ruppert, Eric",2023,56000.0,6,77
"Ruppert, Eric",2012,24000.0,18,1128
"Ruppert, Eric",2013,24000.0,14,722
"Ruppert, Eric",2011,24000.0,19,1159
"Ruskey, Frank",2011,30000.0,23,349
"Ruskey, Frank",2009,30000.0,25,492
"Ruskey, Frank",2012,30000.0,25,340
"Ruskey, Frank",2010,30000.0,24,352
"Ruskey, Frank",2013,30000.0,32,416
"Saad, Sherif",2022,29000.0,23,668
"Saad, Sherif",2021,29000.0,18,503
"Saad, Sherif",2023,29000.0,33,924
"Sack, JörgRüdiger",2011,24000.0,32,382
"Sack, JörgRüdiger",2013,24000.0,36,486
"Sack, JörgRüdiger",2010,40000.0,26,270
"Sack, JörgRüdiger",2014,24000.0,32,437
"Sack, JörgRüdiger",2009,40000.0,27,315
"Sack, JörgRüdiger",2008,40000.0,24,305
"Sack, JörgRüdiger",2015,24000.0,31,417
"Sack, JörgRüdiger",2012,24000.0,38,481
"Sadaoui, Samira",2009,12000.0,23,45
"Sadaoui, Samira",2008,12000.0,20,42
"Sahinalp, Cenk",2010,43000.0,45,3138
"Sahinalp, Cenk",2014,62000.0,54,7139
"Sahinalp, Cenk",2013,62000.0,58,7246
"Sahinalp, Cenk",2012,62000.0,59,7042
"Sahinalp, Cenk",2011,43000.0,53,6269
"Sahinalp, Cenk",2015,21910.0,52,6656
"Sahraoui, Houari",2012,35000.0,66,1878
"Sahraoui, Houari",2011,35000.0,67,1840
"Sahraoui, Houari",2010,35000.0,60,1795
"Sahraoui, Houari",2009,35000.0,52,1328
"Sahraoui, Houari",2008,31700.0,51,1112
"Sahraoui, Houari",2013,35000.0,67,2148
"Saied, Mohamed",2022,24000.0,15,7
"Saied, Mohamed",2020,24000.0,12,10
"Saied, Mohamed",2023,24000.0,15,7
"Saied, Mohamed",2021,24000.0,15,9
"Sajjad, Hassan",2023,29000.0,56,3117
"Sajjad, Hassan",2022,29000.0,55,3179
"Salehi-Abari, Amirali",2023,56000.0,22,165
"SalehiAbari, Amirali",2021,28000.0,16,168
"SalehiAbari, Amirali",2022,28000.0,23,165
"SalehiAbari, Amirali",2018,28000.0,14,269
"SalehiAbari, Amirali",2019,28000.0,13,251
